# time(seconds) Ndecays
4.524940617577197146e-04 2.481500000000000000e+04
4.525565695711964223e-04 2.636500000000000000e+04
4.526190773846731300e-04 2.740700000000000000e+04
4.526815851981497835e-04 2.897900000000000000e+04
4.527440930116264912e-04 3.019600000000000000e+04
4.528066008251031447e-04 3.083300000000000000e+04
4.528691086385798524e-04 3.239600000000000000e+04
4.529316164520565059e-04 3.282800000000000000e+04
4.529941242655332137e-04 3.351400000000000000e+04
4.530566320790099214e-04 3.416600000000000000e+04
4.531191398924865749e-04 3.459900000000000000e+04
4.531816477059632826e-04 3.454300000000000000e+04
4.532441555194399361e-04 3.495600000000000000e+04
4.533066633329166438e-04 3.540100000000000000e+04
4.533691711463932973e-04 3.506700000000000000e+04
4.534316789598700050e-04 3.489200000000000000e+04
4.534941867733467127e-04 3.424300000000000000e+04
4.535566945868233662e-04 3.366000000000000000e+04
4.536192024003000739e-04 3.310200000000000000e+04
4.536817102137767274e-04 3.245000000000000000e+04
4.537442180272534351e-04 3.112800000000000000e+04
4.538067258407301428e-04 2.996100000000000000e+04
4.538692336542067963e-04 2.918500000000000000e+04
4.539317414676835040e-04 2.796600000000000000e+04
4.539942492811601575e-04 2.685200000000000000e+04
4.540567570946368653e-04 2.526500000000000000e+04
4.541192649081135188e-04 2.371800000000000000e+04
4.541817727215902265e-04 2.264000000000000000e+04
4.542442805350669342e-04 2.094000000000000000e+04
4.543067883485435877e-04 1.927800000000000000e+04
4.543692961620202954e-04 1.763100000000000000e+04
4.544318039754969489e-04 1.622800000000000000e+04
4.544943117889736566e-04 1.467800000000000000e+04
4.545568196024503101e-04 1.327100000000000000e+04
4.546193274159270178e-04 1.165900000000000000e+04
4.546818352294037255e-04 1.019000000000000000e+04
4.547443430428803790e-04 8.788000000000000000e+03
4.548068508563570867e-04 7.368000000000000000e+03
4.548693586698337402e-04 6.204000000000000000e+03
4.549318664833104479e-04 5.033000000000000000e+03
4.549943742967871014e-04 3.983000000000000000e+03
4.550568821102638092e-04 3.166000000000000000e+03
4.551193899237405169e-04 2.393000000000000000e+03
4.551818977372171704e-04 1.487000000000000000e+03
4.552444055506938781e-04 9.540000000000000000e+02
4.553069133641705316e-04 5.340000000000000000e+02
4.553694211776472393e-04 2.330000000000000000e+02
4.554319289911238928e-04 5.300000000000000000e+01
4.554944368046006005e-04 1.000000000000000000e+00
4.555569446180773082e-04 9.200000000000000000e+01
4.556194524315539617e-04 3.360000000000000000e+02
4.556819602450306694e-04 7.100000000000000000e+02
4.557444680585073229e-04 1.097000000000000000e+03
4.558069758719840306e-04 1.753000000000000000e+03
4.558694836854606841e-04 2.572000000000000000e+03
4.559319914989373918e-04 3.481000000000000000e+03
4.559944993124140995e-04 4.355000000000000000e+03
4.560570071258907530e-04 5.416000000000000000e+03
4.561195149393674608e-04 6.656000000000000000e+03
4.561820227528441143e-04 7.819000000000000000e+03
4.562445305663208220e-04 9.195000000000000000e+03
4.563070383797974755e-04 1.056300000000000000e+04
4.563695461932741832e-04 1.187100000000000000e+04
4.564320540067508909e-04 1.329900000000000000e+04
4.564945618202275444e-04 1.449700000000000000e+04
4.565570696337042521e-04 1.631800000000000000e+04
4.566195774471809056e-04 1.779300000000000000e+04
4.566820852606576133e-04 1.926400000000000000e+04
4.567445930741342668e-04 2.061200000000000000e+04
4.568071008876109745e-04 2.198800000000000000e+04
4.568696087010876822e-04 2.333400000000000000e+04
4.569321165145643357e-04 2.472400000000000000e+04
4.569946243280410434e-04 2.601400000000000000e+04
4.570571321415176969e-04 2.722900000000000000e+04
4.571196399549944047e-04 2.844200000000000000e+04
4.571821477684710582e-04 2.940500000000000000e+04
4.572446555819477659e-04 3.001200000000000000e+04
4.573071633954244736e-04 3.066500000000000000e+04
4.573696712089011271e-04 3.179100000000000000e+04
4.574321790223778348e-04 3.186600000000000000e+04
4.574946868358544883e-04 3.258200000000000000e+04
4.575571946493311960e-04 3.260800000000000000e+04
4.576197024628078495e-04 3.264900000000000000e+04
4.576822102762845572e-04 3.290800000000000000e+04
4.577447180897612649e-04 3.281800000000000000e+04
4.578072259032379184e-04 3.267000000000000000e+04
4.578697337167146261e-04 3.196700000000000000e+04
4.579322415301912796e-04 3.122800000000000000e+04
4.579947493436679873e-04 3.079200000000000000e+04
4.580572571571446950e-04 3.031400000000000000e+04
4.581197649706213485e-04 2.922300000000000000e+04
4.581822727840980563e-04 2.812900000000000000e+04
4.582447805975747098e-04 2.704500000000000000e+04
4.583072884110514175e-04 2.583100000000000000e+04
4.583697962245280710e-04 2.484700000000000000e+04
4.584323040380047787e-04 2.378000000000000000e+04
4.584948118514814864e-04 2.208500000000000000e+04
4.585573196649581399e-04 2.066300000000000000e+04
4.586198274784348476e-04 1.955800000000000000e+04
4.586823352919115011e-04 1.778700000000000000e+04
4.587448431053882088e-04 1.640800000000000000e+04
4.588073509188648623e-04 1.479400000000000000e+04
4.588698587323415700e-04 1.332300000000000000e+04
4.589323665458182777e-04 1.200400000000000000e+04
4.589948743592949312e-04 1.066000000000000000e+04
4.590573821727716389e-04 9.167000000000000000e+03
4.591198899862482924e-04 8.132000000000000000e+03
4.591823977997250002e-04 6.792000000000000000e+03
4.592449056132016537e-04 5.727000000000000000e+03
4.593074134266783614e-04 4.583000000000000000e+03
4.593699212401550691e-04 3.559000000000000000e+03
4.594324290536317226e-04 2.755000000000000000e+03
4.594949368671084303e-04 1.984000000000000000e+03
4.595574446805850838e-04 1.431000000000000000e+03
4.596199524940617915e-04 8.530000000000000000e+02
4.596824603075384450e-04 4.900000000000000000e+02
4.597449681210151527e-04 1.620000000000000000e+02
4.598074759344918604e-04 2.100000000000000000e+01
4.598699837479685139e-04 7.000000000000000000e+00
4.599324915614452216e-04 1.140000000000000000e+02
4.599949993749218751e-04 3.680000000000000000e+02
4.600575071883985828e-04 8.070000000000000000e+02
4.601200150018752363e-04 1.192000000000000000e+03
4.601825228153519440e-04 1.853000000000000000e+03
4.602450306288286518e-04 2.438000000000000000e+03
4.603075384423053053e-04 3.436000000000000000e+03
4.603700462557820130e-04 4.207000000000000000e+03
4.604325540692586665e-04 5.167000000000000000e+03
4.604950618827353742e-04 6.424000000000000000e+03
4.605575696962120277e-04 7.520000000000000000e+03
4.606200775096887354e-04 8.587000000000000000e+03
4.606825853231654431e-04 1.000100000000000000e+04
4.607450931366420966e-04 1.140700000000000000e+04
4.608076009501188043e-04 1.263800000000000000e+04
4.608701087635954578e-04 1.439400000000000000e+04
4.609326165770721655e-04 1.533900000000000000e+04
4.609951243905488190e-04 1.681700000000000000e+04
4.610576322040255267e-04 1.820500000000000000e+04
4.611201400175022344e-04 1.969200000000000000e+04
4.611826478309788879e-04 2.076600000000000000e+04
4.612451556444555957e-04 2.231900000000000000e+04
4.613076634579322492e-04 2.339100000000000000e+04
4.613701712714089569e-04 2.464000000000000000e+04
4.614326790848856104e-04 2.547600000000000000e+04
4.614951868983623181e-04 2.639600000000000000e+04
4.615576947118390258e-04 2.736600000000000000e+04
4.616202025253156793e-04 2.815800000000000000e+04
4.616827103387923870e-04 2.890300000000000000e+04
4.617452181522690405e-04 2.960300000000000000e+04
4.618077259657457482e-04 3.025500000000000000e+04
4.618702337792224017e-04 3.048900000000000000e+04
4.619327415926991094e-04 3.089300000000000000e+04
4.619952494061758171e-04 3.082500000000000000e+04
4.620577572196524706e-04 3.058900000000000000e+04
4.621202650331291783e-04 3.038000000000000000e+04
4.621827728466058318e-04 3.028600000000000000e+04
4.622452806600825395e-04 2.958400000000000000e+04
4.623077884735592473e-04 2.934200000000000000e+04
4.623702962870359008e-04 2.861100000000000000e+04
4.624328041005126085e-04 2.792500000000000000e+04
4.624953119139892620e-04 2.719100000000000000e+04
4.625578197274659697e-04 2.605200000000000000e+04
4.626203275409426232e-04 2.504200000000000000e+04
4.626828353544193309e-04 2.428200000000000000e+04
4.627453431678960386e-04 2.281000000000000000e+04
4.628078509813726921e-04 2.171500000000000000e+04
4.628703587948493998e-04 2.056300000000000000e+04
4.629328666083260533e-04 1.936400000000000000e+04
4.629953744218027610e-04 1.767400000000000000e+04
4.630578822352794145e-04 1.656700000000000000e+04
4.631203900487561222e-04 1.497100000000000000e+04
4.631828978622328299e-04 1.366400000000000000e+04
4.632454056757094834e-04 1.251000000000000000e+04
4.633079134891861912e-04 1.094000000000000000e+04
4.633704213026628447e-04 9.634000000000000000e+03
4.634329291161395524e-04 8.303000000000000000e+03
4.634954369296162059e-04 7.246000000000000000e+03
4.635579447430929136e-04 6.074000000000000000e+03
4.636204525565696213e-04 5.078000000000000000e+03
4.636829603700462748e-04 4.119000000000000000e+03
4.637454681835229825e-04 3.346000000000000000e+03
4.638079759969996360e-04 2.475000000000000000e+03
4.638704838104763437e-04 1.706000000000000000e+03
4.639329916239529972e-04 1.177000000000000000e+03
4.639954994374297049e-04 7.230000000000000000e+02
4.640580072509064126e-04 3.630000000000000000e+02
4.641205150643830661e-04 1.180000000000000000e+02
4.641830228778597738e-04 2.000000000000000000e+01
4.642455306913364273e-04 1.900000000000000000e+01
4.643080385048131351e-04 1.500000000000000000e+02
4.643705463182897886e-04 3.710000000000000000e+02
4.644330541317664963e-04 7.250000000000000000e+02
4.644955619452432040e-04 1.229000000000000000e+03
4.645580697587198575e-04 1.758000000000000000e+03
4.646205775721965652e-04 2.407000000000000000e+03
4.646830853856732187e-04 3.123000000000000000e+03
4.647455931991499264e-04 4.256000000000000000e+03
4.648081010126265799e-04 5.154000000000000000e+03
4.648706088261032876e-04 6.100000000000000000e+03
4.649331166395799953e-04 7.289000000000000000e+03
4.649956244530566488e-04 8.374000000000000000e+03
4.650581322665333565e-04 9.619000000000000000e+03
4.651206400800100100e-04 1.082500000000000000e+04
4.651831478934867177e-04 1.206600000000000000e+04
4.652456557069633712e-04 1.350200000000000000e+04
4.653081635204400789e-04 1.474100000000000000e+04
4.653706713339167867e-04 1.600600000000000000e+04
4.654331791473934402e-04 1.750700000000000000e+04
4.654956869608701479e-04 1.850300000000000000e+04
4.655581947743468014e-04 1.991800000000000000e+04
4.656207025878235091e-04 2.068900000000000000e+04
4.656832104013001626e-04 2.186900000000000000e+04
4.657457182147768703e-04 2.310200000000000000e+04
4.658082260282535780e-04 2.419500000000000000e+04
4.658707338417302315e-04 2.481400000000000000e+04
4.659332416552069392e-04 2.561100000000000000e+04
4.659957494686835927e-04 2.645900000000000000e+04
4.660582572821603004e-04 2.742800000000000000e+04
4.661207650956369539e-04 2.783800000000000000e+04
4.661832729091136616e-04 2.839800000000000000e+04
4.662457807225903693e-04 2.852300000000000000e+04
4.663082885360670228e-04 2.870700000000000000e+04
4.663707963495437306e-04 2.873100000000000000e+04
4.664333041630203841e-04 2.857700000000000000e+04
4.664958119764970918e-04 2.844900000000000000e+04
4.665583197899737995e-04 2.820200000000000000e+04
4.666208276034504530e-04 2.768300000000000000e+04
4.666833354169271607e-04 2.740700000000000000e+04
4.667458432304038142e-04 2.669700000000000000e+04
4.668083510438805219e-04 2.606000000000000000e+04
4.668708588573571754e-04 2.505200000000000000e+04
4.669333666708338831e-04 2.421600000000000000e+04
4.669958744843105908e-04 2.332100000000000000e+04
4.670583822977872443e-04 2.214200000000000000e+04
4.671208901112639520e-04 2.129600000000000000e+04
4.671833979247406055e-04 2.003100000000000000e+04
4.672459057382173132e-04 1.890200000000000000e+04
4.673084135516939667e-04 1.750800000000000000e+04
4.673709213651706744e-04 1.635600000000000000e+04
4.674334291786473822e-04 1.542900000000000000e+04
4.674959369921240357e-04 1.404900000000000000e+04
4.675584448056007434e-04 1.258700000000000000e+04
4.676209526190773969e-04 1.147100000000000000e+04
4.676834604325541046e-04 1.013200000000000000e+04
4.677459682460307581e-04 8.802000000000000000e+03
4.678084760595074658e-04 7.502000000000000000e+03
4.678709838729841735e-04 6.682000000000000000e+03
4.679334916864608270e-04 5.683000000000000000e+03
4.679959994999375347e-04 4.612000000000000000e+03
4.680585073134141882e-04 3.751000000000000000e+03
4.681210151268908959e-04 2.896000000000000000e+03
4.681835229403675494e-04 2.220000000000000000e+03
4.682460307538442571e-04 1.517000000000000000e+03
4.683085385673209648e-04 1.023000000000000000e+03
4.683710463807976183e-04 6.080000000000000000e+02
4.684335541942743261e-04 2.780000000000000000e+02
4.684960620077509796e-04 9.700000000000000000e+01
4.685585698212276873e-04 5.000000000000000000e+00
4.686210776347043408e-04 2.800000000000000000e+01
4.686835854481810485e-04 1.650000000000000000e+02
4.687460932616577562e-04 3.820000000000000000e+02
4.688086010751344097e-04 7.280000000000000000e+02
4.688711088886111174e-04 1.224000000000000000e+03
4.689336167020877709e-04 1.728000000000000000e+03
4.689961245155644786e-04 2.489000000000000000e+03
4.690586323290411321e-04 3.149000000000000000e+03
4.691211401425178398e-04 4.085000000000000000e+03
4.691836479559945475e-04 4.926000000000000000e+03
4.692461557694712010e-04 5.952000000000000000e+03
4.693086635829479087e-04 6.861000000000000000e+03
4.693711713964245622e-04 8.013000000000000000e+03
4.694336792099012699e-04 9.205000000000000000e+03
4.694961870233779234e-04 1.022000000000000000e+04
4.695586948368546312e-04 1.145500000000000000e+04
4.696212026503313389e-04 1.270100000000000000e+04
4.696837104638079924e-04 1.384500000000000000e+04
4.697462182772847001e-04 1.503600000000000000e+04
4.698087260907613536e-04 1.622500000000000000e+04
4.698712339042380613e-04 1.748700000000000000e+04
4.699337417177147148e-04 1.874700000000000000e+04
4.699962495311914225e-04 1.957900000000000000e+04
4.700587573446681302e-04 2.086000000000000000e+04
4.701212651581447837e-04 2.180500000000000000e+04
4.701837729716214914e-04 2.283300000000000000e+04
4.702462807850981449e-04 2.348700000000000000e+04
4.703087885985748526e-04 2.421700000000000000e+04
4.703712964120515061e-04 2.492000000000000000e+04
4.704338042255282138e-04 2.523500000000000000e+04
4.704963120390049216e-04 2.622600000000000000e+04
4.705588198524815751e-04 2.629100000000000000e+04
4.706213276659582828e-04 2.653100000000000000e+04
4.706838354794349363e-04 2.666100000000000000e+04
4.707463432929116440e-04 2.683000000000000000e+04
4.708088511063882975e-04 2.638300000000000000e+04
4.708713589198650052e-04 2.647900000000000000e+04
4.709338667333417129e-04 2.616700000000000000e+04
4.709963745468183664e-04 2.559600000000000000e+04
4.710588823602950741e-04 2.542400000000000000e+04
4.711213901737717276e-04 2.515800000000000000e+04
4.711838979872484353e-04 2.441700000000000000e+04
4.712464058007251430e-04 2.336200000000000000e+04
4.713089136142017965e-04 2.250300000000000000e+04
4.713714214276785042e-04 2.171100000000000000e+04
4.714339292411551577e-04 2.072900000000000000e+04
4.714964370546318654e-04 1.987300000000000000e+04
4.715589448681085189e-04 1.857100000000000000e+04
4.716214526815852267e-04 1.722400000000000000e+04
4.716839604950619344e-04 1.647400000000000000e+04
4.717464683085385879e-04 1.529400000000000000e+04
4.718089761220152956e-04 1.410300000000000000e+04
4.718714839354919491e-04 1.271300000000000000e+04
4.719339917489686568e-04 1.152500000000000000e+04
4.719964995624453103e-04 1.030700000000000000e+04
4.720590073759220180e-04 9.313000000000000000e+03
4.721215151893987257e-04 8.133000000000000000e+03
4.721840230028753792e-04 7.142000000000000000e+03
4.722465308163520869e-04 6.128000000000000000e+03
4.723090386298287404e-04 4.993000000000000000e+03
